"Participant" "Onset" "Determiner" "Agecat" "Age" "OldNew" "variable" "TARGETFIXBIN.m" "yT" "N_T" "elogT"
"3341" "P2645yo" "Same" "AN" "Four-Five" 57 "N" "100" 0.25 1 4 -0.847297860387204
"3342" "P2645yo" "Same" "AN" "Four-Five" 57 "N" "200" 0.5 2 4 0
"3343" "P2645yo" "Same" "AN" "Four-Five" 57 "N" "300" 0.25 1 4 -0.847297860387204
"3344" "P2645yo" "Same" "AN" "Four-Five" 57 "N" "400" 0.25 1 4 -0.847297860387204
"3345" "P2645yo" "Same" "AN" "Four-Five" 57 "N" "500" 0 0 4 -2.19722457733622
"3346" "P2645yo" "Same" "AN" "Four-Five" 57 "N" "600" 0 0 4 -2.19722457733622
"3347" "P2645yo" "Same" "AN" "Four-Five" 57 "N" "700" 0.25 1 4 -0.847297860387204
"3348" "P2645yo" "Same" "AN" "Four-Five" 57 "N" "800" 0.25 1 4 -0.847297860387204
"3349" "P2645yo" "Same" "AN" "Four-Five" 57 "N" "900" 0.75 3 4 0.847297860387204
"3350" "P2645yo" "Same" "AN" "Four-Five" 57 "N" "1000" 0.75 3 4 0.847297860387204
"3351" "P2645yo" "Same" "AN" "Four-Five" 57 "Y" "100" 0.5 2 4 0
"3352" "P2645yo" "Same" "AN" "Four-Five" 57 "Y" "200" 0.5 2 4 0
"3353" "P2645yo" "Same" "AN" "Four-Five" 57 "Y" "300" 0.5 2 4 0
"3354" "P2645yo" "Same" "AN" "Four-Five" 57 "Y" "400" 0.5 2 4 0
"3355" "P2645yo" "Same" "AN" "Four-Five" 57 "Y" "500" 0.5 2 4 0
"3356" "P2645yo" "Same" "AN" "Four-Five" 57 "Y" "600" 0.25 1 4 -0.847297860387204
"3357" "P2645yo" "Same" "AN" "Four-Five" 57 "Y" "700" 0.25 1 4 -0.847297860387204
"3358" "P2645yo" "Same" "AN" "Four-Five" 57 "Y" "800" 0.25 1 4 -0.847297860387204
"3359" "P2645yo" "Same" "AN" "Four-Five" 57 "Y" "900" 0.25 1 4 -0.847297860387204
"3360" "P2645yo" "Same" "AN" "Four-Five" 57 "Y" "1000" 0.25 1 4 -0.847297860387204
"3361" "P273yo" "Different" "A" "Three" 43 "N" "100" 0.75 3 4 0.847297860387204
"3362" "P273yo" "Different" "A" "Three" 43 "N" "200" 0.75 3 4 0.847297860387204
"3363" "P273yo" "Different" "A" "Three" 43 "N" "300" 0.75 3 4 0.847297860387204
"3364" "P273yo" "Different" "A" "Three" 43 "N" "400" 0.5 2 4 0
"3365" "P273yo" "Different" "A" "Three" 43 "N" "500" 0.25 1 4 -0.847297860387204
"3366" "P273yo" "Different" "A" "Three" 43 "N" "600" 0.25 1 4 -0.847297860387204
"3367" "P273yo" "Different" "A" "Three" 43 "N" "700" 0.25 1 4 -0.847297860387204
"3368" "P273yo" "Different" "A" "Three" 43 "N" "800" 0.25 1 4 -0.847297860387204
"3369" "P273yo" "Different" "A" "Three" 43 "N" "900" 0.5 2 4 0
"3370" "P273yo" "Different" "A" "Three" 43 "N" "1000" 0.75 3 4 0.847297860387204
"3371" "P273yo" "Different" "A" "Three" 43 "Y" "100" 0.8 4 5 1.09861228866811
"3372" "P273yo" "Different" "A" "Three" 43 "Y" "200" 0.8 4 5 1.09861228866811
"3373" "P273yo" "Different" "A" "Three" 43 "Y" "300" 0.8 4 5 1.09861228866811
"3374" "P273yo" "Different" "A" "Three" 43 "Y" "400" 0.8 4 5 1.09861228866811
"3375" "P273yo" "Different" "A" "Three" 43 "Y" "500" 0.6 3 5 0.336472236621213
"3376" "P273yo" "Different" "A" "Three" 43 "Y" "600" 0.8 4 5 1.09861228866811
"3377" "P273yo" "Different" "A" "Three" 43 "Y" "700" 1 5 5 2.39789527279837
"3378" "P273yo" "Different" "A" "Three" 43 "Y" "800" 1 5 5 2.39789527279837
"3379" "P273yo" "Different" "A" "Three" 43 "Y" "900" 1 5 5 2.39789527279837
"3380" "P273yo" "Different" "A" "Three" 43 "Y" "1000" 1 5 5 2.39789527279837
"3381" "P273yo" "Different" "AN" "Three" 43 "N" "100" 0.2 1 5 -1.09861228866811
"3382" "P273yo" "Different" "AN" "Three" 43 "N" "200" 0.2 1 5 -1.09861228866811
"3383" "P273yo" "Different" "AN" "Three" 43 "N" "300" 0.2 1 5 -1.09861228866811
"3384" "P273yo" "Different" "AN" "Three" 43 "N" "400" 0.2 1 5 -1.09861228866811
"3385" "P273yo" "Different" "AN" "Three" 43 "N" "500" 0.2 1 5 -1.09861228866811
"3386" "P273yo" "Different" "AN" "Three" 43 "N" "600" 0.2 1 5 -1.09861228866811
"3387" "P273yo" "Different" "AN" "Three" 43 "N" "700" 0.6 3 5 0.336472236621213
"3388" "P273yo" "Different" "AN" "Three" 43 "N" "800" 0.8 4 5 1.09861228866811
"3389" "P273yo" "Different" "AN" "Three" 43 "N" "900" 0.8 4 5 1.09861228866811
"3390" "P273yo" "Different" "AN" "Three" 43 "N" "1000" 1 5 5 2.39789527279837
"3391" "P273yo" "Different" "AN" "Three" 43 "Y" "100" 0.5 2 4 0
"3392" "P273yo" "Different" "AN" "Three" 43 "Y" "200" 0.5 2 4 0
"3393" "P273yo" "Different" "AN" "Three" 43 "Y" "300" 0.5 2 4 0
"3394" "P273yo" "Different" "AN" "Three" 43 "Y" "400" 0.5 2 4 0
"3395" "P273yo" "Different" "AN" "Three" 43 "Y" "500" 0.5 2 4 0
"3396" "P273yo" "Different" "AN" "Three" 43 "Y" "600" 0.5 2 4 0
"3397" "P273yo" "Different" "AN" "Three" 43 "Y" "700" 0.5 2 4 0
"3398" "P273yo" "Different" "AN" "Three" 43 "Y" "800" 0.5 2 4 0
"3399" "P273yo" "Different" "AN" "Three" 43 "Y" "900" 0.75 3 4 0.847297860387204
"3400" "P273yo" "Different" "AN" "Three" 43 "Y" "1000" 0.5 2 4 0
"3401" "P273yo" "Same" "A" "Three" 43 "N" "100" 0.6 3 5 0.336472236621213
"3402" "P273yo" "Same" "A" "Three" 43 "N" "200" 0.8 4 5 1.09861228866811
"3403" "P273yo" "Same" "A" "Three" 43 "N" "300" 0.8 4 5 1.09861228866811
"3404" "P273yo" "Same" "A" "Three" 43 "N" "400" 0.8 4 5 1.09861228866811
"3405" "P273yo" "Same" "A" "Three" 43 "N" "500" 0.8 4 5 1.09861228866811
"3406" "P273yo" "Same" "A" "Three" 43 "N" "600" 0.6 3 5 0.336472236621213
"3407" "P273yo" "Same" "A" "Three" 43 "N" "700" 0.6 3 5 0.336472236621213
"3408" "P273yo" "Same" "A" "Three" 43 "N" "800" 0.8 4 5 1.09861228866811
"3409" "P273yo" "Same" "A" "Three" 43 "N" "900" 1 5 5 2.39789527279837
"3410" "P273yo" "Same" "A" "Three" 43 "N" "1000" 1 5 5 2.39789527279837
"3411" "P273yo" "Same" "A" "Three" 43 "Y" "100" 1 5 5 2.39789527279837
"3412" "P273yo" "Same" "A" "Three" 43 "Y" "200" 1 5 5 2.39789527279837
"3413" "P273yo" "Same" "A" "Three" 43 "Y" "300" 1 5 5 2.39789527279837
"3414" "P273yo" "Same" "A" "Three" 43 "Y" "400" 1 5 5 2.39789527279837
"3415" "P273yo" "Same" "A" "Three" 43 "Y" "500" 1 5 5 2.39789527279837
"3416" "P273yo" "Same" "A" "Three" 43 "Y" "600" 0.8 4 5 1.09861228866811
"3417" "P273yo" "Same" "A" "Three" 43 "Y" "700" 0.8 4 5 1.09861228866811
"3418" "P273yo" "Same" "A" "Three" 43 "Y" "800" 0.6 3 5 0.336472236621213
"3419" "P273yo" "Same" "A" "Three" 43 "Y" "900" 0.6 3 5 0.336472236621213
"3420" "P273yo" "Same" "A" "Three" 43 "Y" "1000" 0.6 3 5 0.336472236621213
"3421" "P273yo" "Same" "AN" "Three" 43 "N" "100" 0.25 1 4 -0.847297860387204
"3422" "P273yo" "Same" "AN" "Three" 43 "N" "200" 0.5 2 4 0
"3423" "P273yo" "Same" "AN" "Three" 43 "N" "300" 0.5 2 4 0
"3424" "P273yo" "Same" "AN" "Three" 43 "N" "400" 0.5 2 4 0
"3425" "P273yo" "Same" "AN" "Three" 43 "N" "500" 0.5 2 4 0
"3426" "P273yo" "Same" "AN" "Three" 43 "N" "600" 0.5 2 4 0
"3427" "P273yo" "Same" "AN" "Three" 43 "N" "700" 0.5 2 4 0
"3428" "P273yo" "Same" "AN" "Three" 43 "N" "800" 0.5 2 4 0
"3429" "P273yo" "Same" "AN" "Three" 43 "N" "900" 0.5 2 4 0
"3430" "P273yo" "Same" "AN" "Three" 43 "N" "1000" 0.75 3 4 0.847297860387204
"3431" "P273yo" "Same" "AN" "Three" 43 "Y" "100" 1 5 5 2.39789527279837
"3432" "P273yo" "Same" "AN" "Three" 43 "Y" "200" 1 5 5 2.39789527279837
"3433" "P273yo" "Same" "AN" "Three" 43 "Y" "300" 1 5 5 2.39789527279837
"3434" "P273yo" "Same" "AN" "Three" 43 "Y" "400" 1 5 5 2.39789527279837
"3435" "P273yo" "Same" "AN" "Three" 43 "Y" "500" 1 5 5 2.39789527279837
"3436" "P273yo" "Same" "AN" "Three" 43 "Y" "600" 1 5 5 2.39789527279837
"3437" "P273yo" "Same" "AN" "Three" 43 "Y" "700" 1 5 5 2.39789527279837
"3438" "P273yo" "Same" "AN" "Three" 43 "Y" "800" 1 5 5 2.39789527279837
"3439" "P273yo" "Same" "AN" "Three" 43 "Y" "900" 0.8 4 5 1.09861228866811
"3440" "P273yo" "Same" "AN" "Three" 43 "Y" "1000" 0.8 4 5 1.09861228866811
"3441" "P2745yo" "Different" "A" "Four-Five" 52 "N" "100" 0.2 1 5 -1.09861228866811
"3442" "P2745yo" "Different" "A" "Four-Five" 52 "N" "200" 0.2 1 5 -1.09861228866811
"3443" "P2745yo" "Different" "A" "Four-Five" 52 "N" "300" 0.2 1 5 -1.09861228866811
"3444" "P2745yo" "Different" "A" "Four-Five" 52 "N" "400" 0.2 1 5 -1.09861228866811
"3445" "P2745yo" "Different" "A" "Four-Five" 52 "N" "500" 0.4 2 5 -0.336472236621213
"3446" "P2745yo" "Different" "A" "Four-Five" 52 "N" "600" 0.4 2 5 -0.336472236621213
"3447" "P2745yo" "Different" "A" "Four-Five" 52 "N" "700" 0.4 2 5 -0.336472236621213
"3448" "P2745yo" "Different" "A" "Four-Five" 52 "N" "800" 0.8 4 5 1.09861228866811
"3449" "P2745yo" "Different" "A" "Four-Five" 52 "N" "900" 1 5 5 2.39789527279837
"3450" "P2745yo" "Different" "A" "Four-Five" 52 "N" "1000" 1 5 5 2.39789527279837
"3451" "P2745yo" "Different" "A" "Four-Five" 52 "Y" "100" 0.4 2 5 -0.336472236621213
"3452" "P2745yo" "Different" "A" "Four-Five" 52 "Y" "200" 0.4 2 5 -0.336472236621213
"3453" "P2745yo" "Different" "A" "Four-Five" 52 "Y" "300" 0.4 2 5 -0.336472236621213
"3454" "P2745yo" "Different" "A" "Four-Five" 52 "Y" "400" 0.4 2 5 -0.336472236621213
"3455" "P2745yo" "Different" "A" "Four-Five" 52 "Y" "500" 0.4 2 5 -0.336472236621213
"3456" "P2745yo" "Different" "A" "Four-Five" 52 "Y" "600" 0.8 4 5 1.09861228866811
"3457" "P2745yo" "Different" "A" "Four-Five" 52 "Y" "700" 0.8 4 5 1.09861228866811
"3458" "P2745yo" "Different" "A" "Four-Five" 52 "Y" "800" 0.8 4 5 1.09861228866811
"3459" "P2745yo" "Different" "A" "Four-Five" 52 "Y" "900" 1 5 5 2.39789527279837
"3460" "P2745yo" "Different" "A" "Four-Five" 52 "Y" "1000" 1 5 5 2.39789527279837
"3461" "P2745yo" "Different" "AN" "Four-Five" 52 "N" "100" 0.8 4 5 1.09861228866811
"3462" "P2745yo" "Different" "AN" "Four-Five" 52 "N" "200" 0.8 4 5 1.09861228866811
"3463" "P2745yo" "Different" "AN" "Four-Five" 52 "N" "300" 0.8 4 5 1.09861228866811
"3464" "P2745yo" "Different" "AN" "Four-Five" 52 "N" "400" 0.4 2 5 -0.336472236621213
"3465" "P2745yo" "Different" "AN" "Four-Five" 52 "N" "500" 0.4 2 5 -0.336472236621213
"3466" "P2745yo" "Different" "AN" "Four-Five" 52 "N" "600" 0.4 2 5 -0.336472236621213
"3467" "P2745yo" "Different" "AN" "Four-Five" 52 "N" "700" 0.6 3 5 0.336472236621213
"3468" "P2745yo" "Different" "AN" "Four-Five" 52 "N" "800" 0.6 3 5 0.336472236621213
"3469" "P2745yo" "Different" "AN" "Four-Five" 52 "N" "900" 1 5 5 2.39789527279837
"3470" "P2745yo" "Different" "AN" "Four-Five" 52 "N" "1000" 1 5 5 2.39789527279837
"3471" "P2745yo" "Different" "AN" "Four-Five" 52 "Y" "100" 0.8 4 5 1.09861228866811
"3472" "P2745yo" "Different" "AN" "Four-Five" 52 "Y" "200" 1 5 5 2.39789527279837
"3473" "P2745yo" "Different" "AN" "Four-Five" 52 "Y" "300" 0.6 3 5 0.336472236621213
"3474" "P2745yo" "Different" "AN" "Four-Five" 52 "Y" "400" 0.8 4 5 1.09861228866811
"3475" "P2745yo" "Different" "AN" "Four-Five" 52 "Y" "500" 0.6 3 5 0.336472236621213
"3476" "P2745yo" "Different" "AN" "Four-Five" 52 "Y" "600" 0.6 3 5 0.336472236621213
"3477" "P2745yo" "Different" "AN" "Four-Five" 52 "Y" "700" 0.8 4 5 1.09861228866811
"3478" "P2745yo" "Different" "AN" "Four-Five" 52 "Y" "800" 1 5 5 2.39789527279837
"3479" "P2745yo" "Different" "AN" "Four-Five" 52 "Y" "900" 0.8 4 5 1.09861228866811
"3480" "P2745yo" "Different" "AN" "Four-Five" 52 "Y" "1000" 1 5 5 2.39789527279837
"3481" "P2745yo" "Same" "A" "Four-Five" 52 "N" "100" 0.4 2 5 -0.336472236621213
"3482" "P2745yo" "Same" "A" "Four-Five" 52 "N" "200" 0.8 4 5 1.09861228866811
"3483" "P2745yo" "Same" "A" "Four-Five" 52 "N" "300" 0.6 3 5 0.336472236621213
"3484" "P2745yo" "Same" "A" "Four-Five" 52 "N" "400" 0.6 3 5 0.336472236621213
"3485" "P2745yo" "Same" "A" "Four-Five" 52 "N" "500" 1 5 5 2.39789527279837
"3486" "P2745yo" "Same" "A" "Four-Five" 52 "N" "600" 1 5 5 2.39789527279837
"3487" "P2745yo" "Same" "A" "Four-Five" 52 "N" "700" 1 5 5 2.39789527279837
"3488" "P2745yo" "Same" "A" "Four-Five" 52 "N" "800" 0.8 4 5 1.09861228866811
"3489" "P2745yo" "Same" "A" "Four-Five" 52 "N" "900" 1 5 5 2.39789527279837
"3490" "P2745yo" "Same" "A" "Four-Five" 52 "N" "1000" 1 5 5 2.39789527279837
"3491" "P2745yo" "Same" "A" "Four-Five" 52 "Y" "100" 0.8 4 5 1.09861228866811
"3492" "P2745yo" "Same" "A" "Four-Five" 52 "Y" "200" 1 5 5 2.39789527279837
"3493" "P2745yo" "Same" "A" "Four-Five" 52 "Y" "300" 0.8 4 5 1.09861228866811
"3494" "P2745yo" "Same" "A" "Four-Five" 52 "Y" "400" 1 5 5 2.39789527279837
"3495" "P2745yo" "Same" "A" "Four-Five" 52 "Y" "500" 1 5 5 2.39789527279837
"3496" "P2745yo" "Same" "A" "Four-Five" 52 "Y" "600" 1 5 5 2.39789527279837
"3497" "P2745yo" "Same" "A" "Four-Five" 52 "Y" "700" 1 5 5 2.39789527279837
"3498" "P2745yo" "Same" "A" "Four-Five" 52 "Y" "800" 1 5 5 2.39789527279837
"3499" "P2745yo" "Same" "A" "Four-Five" 52 "Y" "900" 0.8 4 5 1.09861228866811
"3500" "P2745yo" "Same" "A" "Four-Five" 52 "Y" "1000" 0.8 4 5 1.09861228866811
"3501" "P2745yo" "Same" "AN" "Four-Five" 52 "N" "100" 0.4 2 5 -0.336472236621213
"3502" "P2745yo" "Same" "AN" "Four-Five" 52 "N" "200" 0.6 3 5 0.336472236621213
"3503" "P2745yo" "Same" "AN" "Four-Five" 52 "N" "300" 0.8 4 5 1.09861228866811
"3504" "P2745yo" "Same" "AN" "Four-Five" 52 "N" "400" 0.8 4 5 1.09861228866811
"3505" "P2745yo" "Same" "AN" "Four-Five" 52 "N" "500" 0.8 4 5 1.09861228866811
"3506" "P2745yo" "Same" "AN" "Four-Five" 52 "N" "600" 0.6 3 5 0.336472236621213
"3507" "P2745yo" "Same" "AN" "Four-Five" 52 "N" "700" 0.8 4 5 1.09861228866811
"3508" "P2745yo" "Same" "AN" "Four-Five" 52 "N" "800" 0.8 4 5 1.09861228866811
"3509" "P2745yo" "Same" "AN" "Four-Five" 52 "N" "900" 1 5 5 2.39789527279837
"3510" "P2745yo" "Same" "AN" "Four-Five" 52 "N" "1000" 1 5 5 2.39789527279837
"3511" "P2745yo" "Same" "AN" "Four-Five" 52 "Y" "100" 0.4 2 5 -0.336472236621213
"3512" "P2745yo" "Same" "AN" "Four-Five" 52 "Y" "200" 0.4 2 5 -0.336472236621213
"3513" "P2745yo" "Same" "AN" "Four-Five" 52 "Y" "300" 0.4 2 5 -0.336472236621213
"3514" "P2745yo" "Same" "AN" "Four-Five" 52 "Y" "400" 0.6 3 5 0.336472236621213
"3515" "P2745yo" "Same" "AN" "Four-Five" 52 "Y" "500" 0.6 3 5 0.336472236621213
"3516" "P2745yo" "Same" "AN" "Four-Five" 52 "Y" "600" 0.8 4 5 1.09861228866811
"3517" "P2745yo" "Same" "AN" "Four-Five" 52 "Y" "700" 1 5 5 2.39789527279837
"3518" "P2745yo" "Same" "AN" "Four-Five" 52 "Y" "800" 1 5 5 2.39789527279837
"3519" "P2745yo" "Same" "AN" "Four-Five" 52 "Y" "900" 0.6 3 5 0.336472236621213
"3520" "P2745yo" "Same" "AN" "Four-Five" 52 "Y" "1000" 1 5 5 2.39789527279837
"3521" "P283yo" "Different" "A" "Three" 47 "N" "100" 0.4 2 5 -0.336472236621213
"3522" "P283yo" "Different" "A" "Three" 47 "N" "200" 0.6 3 5 0.336472236621213
"3523" "P283yo" "Different" "A" "Three" 47 "N" "300" 0.6 3 5 0.336472236621213
"3524" "P283yo" "Different" "A" "Three" 47 "N" "400" 0.6 3 5 0.336472236621213
"3525" "P283yo" "Different" "A" "Three" 47 "N" "500" 0.6 3 5 0.336472236621213
"3526" "P283yo" "Different" "A" "Three" 47 "N" "600" 0.6 3 5 0.336472236621213
"3527" "P283yo" "Different" "A" "Three" 47 "N" "700" 0.4 2 5 -0.336472236621213
"3528" "P283yo" "Different" "A" "Three" 47 "N" "800" 0.4 2 5 -0.336472236621213
"3529" "P283yo" "Different" "A" "Three" 47 "N" "900" 0.8 4 5 1.09861228866811
"3530" "P283yo" "Different" "A" "Three" 47 "N" "1000" 0.6 3 5 0.336472236621213
"3531" "P283yo" "Different" "A" "Three" 47 "Y" "100" 0.4 2 5 -0.336472236621213
"3532" "P283yo" "Different" "A" "Three" 47 "Y" "200" 0.4 2 5 -0.336472236621213
"3533" "P283yo" "Different" "A" "Three" 47 "Y" "300" 0.4 2 5 -0.336472236621213
"3534" "P283yo" "Different" "A" "Three" 47 "Y" "400" 0.6 3 5 0.336472236621213
"3535" "P283yo" "Different" "A" "Three" 47 "Y" "500" 0.6 3 5 0.336472236621213
"3536" "P283yo" "Different" "A" "Three" 47 "Y" "600" 0.8 4 5 1.09861228866811
"3537" "P283yo" "Different" "A" "Three" 47 "Y" "700" 1 5 5 2.39789527279837
"3538" "P283yo" "Different" "A" "Three" 47 "Y" "800" 1 5 5 2.39789527279837
"3539" "P283yo" "Different" "A" "Three" 47 "Y" "900" 1 5 5 2.39789527279837
"3540" "P283yo" "Different" "A" "Three" 47 "Y" "1000" 1 5 5 2.39789527279837
"3541" "P283yo" "Different" "AN" "Three" 47 "N" "100" 0.2 1 5 -1.09861228866811
"3542" "P283yo" "Different" "AN" "Three" 47 "N" "200" 0.2 1 5 -1.09861228866811
"3543" "P283yo" "Different" "AN" "Three" 47 "N" "300" 0.2 1 5 -1.09861228866811
"3544" "P283yo" "Different" "AN" "Three" 47 "N" "400" 0.2 1 5 -1.09861228866811
"3545" "P283yo" "Different" "AN" "Three" 47 "N" "500" 0.6 3 5 0.336472236621213
"3546" "P283yo" "Different" "AN" "Three" 47 "N" "600" 1 5 5 2.39789527279837
"3547" "P283yo" "Different" "AN" "Three" 47 "N" "700" 0.8 4 5 1.09861228866811
"3548" "P283yo" "Different" "AN" "Three" 47 "N" "800" 0.6 3 5 0.336472236621213
"3549" "P283yo" "Different" "AN" "Three" 47 "N" "900" 0.6 3 5 0.336472236621213
"3550" "P283yo" "Different" "AN" "Three" 47 "N" "1000" 0.6 3 5 0.336472236621213
"3551" "P283yo" "Different" "AN" "Three" 47 "Y" "100" 0.6 3 5 0.336472236621213
"3552" "P283yo" "Different" "AN" "Three" 47 "Y" "200" 0.6 3 5 0.336472236621213
"3553" "P283yo" "Different" "AN" "Three" 47 "Y" "300" 0.4 2 5 -0.336472236621213
"3554" "P283yo" "Different" "AN" "Three" 47 "Y" "400" 0.4 2 5 -0.336472236621213
"3555" "P283yo" "Different" "AN" "Three" 47 "Y" "500" 0.4 2 5 -0.336472236621213
"3556" "P283yo" "Different" "AN" "Three" 47 "Y" "600" 0.2 1 5 -1.09861228866811
"3557" "P283yo" "Different" "AN" "Three" 47 "Y" "700" 0.4 2 5 -0.336472236621213
"3558" "P283yo" "Different" "AN" "Three" 47 "Y" "800" 0.6 3 5 0.336472236621213
"3559" "P283yo" "Different" "AN" "Three" 47 "Y" "900" 0.8 4 5 1.09861228866811
"3560" "P283yo" "Different" "AN" "Three" 47 "Y" "1000" 0.8 4 5 1.09861228866811
"3561" "P283yo" "Same" "A" "Three" 47 "N" "100" 0.8 4 5 1.09861228866811
"3562" "P283yo" "Same" "A" "Three" 47 "N" "200" 0.8 4 5 1.09861228866811
"3563" "P283yo" "Same" "A" "Three" 47 "N" "300" 0.8 4 5 1.09861228866811
"3564" "P283yo" "Same" "A" "Three" 47 "N" "400" 0.6 3 5 0.336472236621213
"3565" "P283yo" "Same" "A" "Three" 47 "N" "500" 0.4 2 5 -0.336472236621213
"3566" "P283yo" "Same" "A" "Three" 47 "N" "600" 0.2 1 5 -1.09861228866811
"3567" "P283yo" "Same" "A" "Three" 47 "N" "700" 0.4 2 5 -0.336472236621213
"3568" "P283yo" "Same" "A" "Three" 47 "N" "800" 0.6 3 5 0.336472236621213
"3569" "P283yo" "Same" "A" "Three" 47 "N" "900" 1 5 5 2.39789527279837
"3570" "P283yo" "Same" "A" "Three" 47 "N" "1000" 0.8 4 5 1.09861228866811
"3571" "P283yo" "Same" "A" "Three" 47 "Y" "100" 0.333333333333333 1 3 -0.510825623765991
"3572" "P283yo" "Same" "A" "Three" 47 "Y" "200" 0.333333333333333 1 3 -0.510825623765991
"3573" "P283yo" "Same" "A" "Three" 47 "Y" "300" 0 0 3 -1.94591014905531
"3574" "P283yo" "Same" "A" "Three" 47 "Y" "400" 0 0 3 -1.94591014905531
"3575" "P283yo" "Same" "A" "Three" 47 "Y" "500" 0 0 3 -1.94591014905531
"3576" "P283yo" "Same" "A" "Three" 47 "Y" "600" 0.333333333333333 1 3 -0.510825623765991
"3577" "P283yo" "Same" "A" "Three" 47 "Y" "700" 1 3 3 1.94591014905531
"3578" "P283yo" "Same" "A" "Three" 47 "Y" "800" 1 3 3 1.94591014905531
"3579" "P283yo" "Same" "A" "Three" 47 "Y" "900" 1 3 3 1.94591014905531
"3580" "P283yo" "Same" "A" "Three" 47 "Y" "1000" 1 3 3 1.94591014905531
"3581" "P283yo" "Same" "AN" "Three" 47 "N" "100" 0.5 2 4 0
"3582" "P283yo" "Same" "AN" "Three" 47 "N" "200" 0.5 2 4 0
"3583" "P283yo" "Same" "AN" "Three" 47 "N" "300" 1 4 4 2.19722457733622
"3584" "P283yo" "Same" "AN" "Three" 47 "N" "400" 1 4 4 2.19722457733622
"3585" "P283yo" "Same" "AN" "Three" 47 "N" "500" 1 4 4 2.19722457733622
"3586" "P283yo" "Same" "AN" "Three" 47 "N" "600" 0.5 2 4 0
"3587" "P283yo" "Same" "AN" "Three" 47 "N" "700" 0.5 2 4 0
"3588" "P283yo" "Same" "AN" "Three" 47 "N" "800" 0.25 1 4 -0.847297860387204
"3589" "P283yo" "Same" "AN" "Three" 47 "N" "900" 0.5 2 4 0
"3590" "P283yo" "Same" "AN" "Three" 47 "N" "1000" 0.75 3 4 0.847297860387204
"3591" "P283yo" "Same" "AN" "Three" 47 "Y" "100" 0.4 2 5 -0.336472236621213
"3592" "P283yo" "Same" "AN" "Three" 47 "Y" "200" 0.4 2 5 -0.336472236621213
"3593" "P283yo" "Same" "AN" "Three" 47 "Y" "300" 0.4 2 5 -0.336472236621213
"3594" "P283yo" "Same" "AN" "Three" 47 "Y" "400" 0.4 2 5 -0.336472236621213
"3595" "P283yo" "Same" "AN" "Three" 47 "Y" "500" 0.4 2 5 -0.336472236621213
"3596" "P283yo" "Same" "AN" "Three" 47 "Y" "600" 0.2 1 5 -1.09861228866811
"3597" "P283yo" "Same" "AN" "Three" 47 "Y" "700" 0.4 2 5 -0.336472236621213
"3598" "P283yo" "Same" "AN" "Three" 47 "Y" "800" 0.6 3 5 0.336472236621213
"3599" "P283yo" "Same" "AN" "Three" 47 "Y" "900" 0.8 4 5 1.09861228866811
"3600" "P283yo" "Same" "AN" "Three" 47 "Y" "1000" 1 5 5 2.39789527279837
"3601" "P2845yo" "Different" "A" "Four-Five" 52 "N" "100" 0.4 2 5 -0.336472236621213
"3602" "P2845yo" "Different" "A" "Four-Five" 52 "N" "200" 0.4 2 5 -0.336472236621213
"3603" "P2845yo" "Different" "A" "Four-Five" 52 "N" "300" 0.4 2 5 -0.336472236621213
"3604" "P2845yo" "Different" "A" "Four-Five" 52 "N" "400" 0.4 2 5 -0.336472236621213
"3605" "P2845yo" "Different" "A" "Four-Five" 52 "N" "500" 0.2 1 5 -1.09861228866811
"3606" "P2845yo" "Different" "A" "Four-Five" 52 "N" "600" 0.4 2 5 -0.336472236621213
"3607" "P2845yo" "Different" "A" "Four-Five" 52 "N" "700" 1 5 5 2.39789527279837
"3608" "P2845yo" "Different" "A" "Four-Five" 52 "N" "800" 1 5 5 2.39789527279837
"3609" "P2845yo" "Different" "A" "Four-Five" 52 "N" "900" 1 5 5 2.39789527279837
"3610" "P2845yo" "Different" "A" "Four-Five" 52 "N" "1000" 0.8 4 5 1.09861228866811
"3611" "P2845yo" "Different" "A" "Four-Five" 52 "Y" "100" 0.6 3 5 0.336472236621213
"3612" "P2845yo" "Different" "A" "Four-Five" 52 "Y" "200" 0.6 3 5 0.336472236621213
"3613" "P2845yo" "Different" "A" "Four-Five" 52 "Y" "300" 0.8 4 5 1.09861228866811
"3614" "P2845yo" "Different" "A" "Four-Five" 52 "Y" "400" 0.8 4 5 1.09861228866811
"3615" "P2845yo" "Different" "A" "Four-Five" 52 "Y" "500" 0.8 4 5 1.09861228866811
"3616" "P2845yo" "Different" "A" "Four-Five" 52 "Y" "600" 0.8 4 5 1.09861228866811
"3617" "P2845yo" "Different" "A" "Four-Five" 52 "Y" "700" 0.8 4 5 1.09861228866811
"3618" "P2845yo" "Different" "A" "Four-Five" 52 "Y" "800" 0.8 4 5 1.09861228866811
"3619" "P2845yo" "Different" "A" "Four-Five" 52 "Y" "900" 0.8 4 5 1.09861228866811
"3620" "P2845yo" "Different" "A" "Four-Five" 52 "Y" "1000" 0.6 3 5 0.336472236621213
"3621" "P2845yo" "Different" "AN" "Four-Five" 52 "N" "100" 0.6 3 5 0.336472236621213
"3622" "P2845yo" "Different" "AN" "Four-Five" 52 "N" "200" 0.6 3 5 0.336472236621213
"3623" "P2845yo" "Different" "AN" "Four-Five" 52 "N" "300" 0.8 4 5 1.09861228866811
"3624" "P2845yo" "Different" "AN" "Four-Five" 52 "N" "400" 0.8 4 5 1.09861228866811
